customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-5977,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.73,2029.96,No
CUST-5978,Female,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),86.47,3333.92,No
CUST-5979,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),45.13,6843.12,No
CUST-5980,Male,1,Yes,Yes,19,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,No,Mailed check,45.36,6656.67,No
CUST-5981,Female,1,Yes,No,25,No,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,72.41,8276.64,No
CUST-5982,Female,0,Yes,No,48,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),110.78,8053.44,Yes
CUST-5983,Female,1,No,No,68,Yes,No,No,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,41.07,7439.9,Yes
CUST-5984,Male,0,No,No,41,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No,One year,No,Credit card (automatic),117.33,4993.46,Yes
CUST-5985,Male,0,Yes,Yes,5,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Mailed check,27.15,2883.97,No
CUST-5986,Female,0,Yes,No,52,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,112.02,4449.68,No
CUST-5987,Female,0,No,No,33,Yes,No phone service,No,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),19.78,6559.11,No
CUST-5988,Male,0,No,No,68,No,No phone service,No,No internet service,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),34.22,903.1,No
CUST-5989,Male,1,No,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),115.64,5982.01,Yes
CUST-5990,Female,0,No,Yes,27,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,44.61,7618.34,No
CUST-5991,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,18.71,1803.09,No
CUST-5992,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,106.51,6898.51,No
CUST-5993,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),109.4,7574.02,No
CUST-5994,Female,0,No,No,34,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),92.44,586.69,No
CUST-5995,Female,0,No,No,51,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),111.96,8143.65,Yes
CUST-5996,Male,0,Yes,Yes,61,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),44.57,4277.75,No
CUST-5997,Female,0,No,No,51,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),82.53,3901.81,No
CUST-5998,Female,0,No,Yes,46,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.23,5129.08,No
CUST-5999,Female,0,Yes,No,53,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,115.36,1830.62,Yes
CUST-6000,Male,1,Yes,Yes,27,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,107.81,5646.87,No
CUST-6001,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),23.91,6878.74,No
CUST-6002,Male,0,Yes,No,34,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,51.9,2752.14,No
CUST-6003,Female,0,No,No,31,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),79.51,2185.2,Yes
CUST-6004,Male,0,Yes,No,1,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.54,7779.36,Yes
CUST-6005,Female,1,No,No,15,No,Yes,No,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,45.97,3983.7,No
CUST-6006,Female,0,No,No,15,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.81,5351.91,Yes
CUST-6007,Male,0,No,No,50,Yes,No phone service,No,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.7,7272.95,No
CUST-6008,Male,0,No,No,66,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,60.53,6099.48,No
CUST-6009,Female,1,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),24.11,2747.26,No
CUST-6010,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),22.23,191.6,Yes
CUST-6011,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),58.16,3995.22,No
CUST-6012,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,82.79,2125.49,Yes
CUST-6013,Male,0,Yes,Yes,23,No,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,89.05,3576.67,Yes
CUST-6014,Female,0,Yes,No,52,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.28,3906.04,No
CUST-6015,Female,0,Yes,Yes,63,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,61.59,7361.1,Yes
CUST-6016,Female,0,Yes,No,57,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,19.88,6521.73,Yes
CUST-6017,Female,0,Yes,Yes,36,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),44.26,1679.98,Yes
CUST-6018,Female,0,No,No,11,Yes,No phone service,No,No,No,No internet service,Yes,No internet service,No internet service,One year,No,Credit card (automatic),84.99,2697.75,No
CUST-6019,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,62.96,4968.46,Yes
CUST-6020,Male,0,No,No,30,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,44.41,4814.23,No
CUST-6021,Female,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),40.94,4646.59,No
CUST-6022,Female,0,No,No,36,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,19.73,8095.14,Yes
CUST-6023,Male,0,Yes,No,13,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),100.51,5893.48,No
CUST-6024,Male,0,No,No,23,Yes,No,No,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,105.8,841.59,Yes
CUST-6025,Male,0,Yes,No,9,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),54.57,7995.13,No
CUST-6026,Male,0,No,No,37,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),88.13,3946.97,No
CUST-6027,Female,0,No,No,42,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,24.5,4942.43,No
CUST-6028,Male,0,No,No,36,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.87,6968.93,No
CUST-6029,Female,0,No,No,41,Yes,No,No,No,No internet service,No,No,Yes,No internet service,One year,No,Mailed check,108.68,1827.1,No
CUST-6030,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),33.68,4360.11,Yes
CUST-6031,Male,0,No,No,13,Yes,No,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,96.06,7307.34,Yes
CUST-6032,Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,65.32,6266.03,Yes
CUST-6033,Female,0,Yes,No,23,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,86.1,2991.35,No
CUST-6034,Female,0,No,No,9,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),65.47,5015.66,No
CUST-6035,Male,0,No,No,15,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No,Two year,No,Electronic check,25.87,86.11,Yes
CUST-6036,Female,0,No,No,38,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),102.0,419.19,Yes
CUST-6037,Female,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),26.57,980.2,No
CUST-6038,Male,1,No,No,24,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.02,5908.33,Yes
CUST-6039,Male,0,No,Yes,6,No,No,No,No,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,116.6,5277.51,No
CUST-6040,Female,0,No,No,55,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),60.67,7788.67,No
CUST-6041,Female,0,Yes,Yes,46,Yes,No phone service,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),100.03,6028.0,No
CUST-6042,Female,0,No,Yes,2,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),34.89,3585.54,No
CUST-6043,Male,0,No,No,0,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No,One year,No,Credit card (automatic),101.01,7371.39,Yes
CUST-6044,Male,0,Yes,No,32,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),64.12,380.58,No
CUST-6045,Female,0,Yes,Yes,70,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,68.99,103.81,No
CUST-6046,Male,1,No,No,58,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,114.87,2141.04,Yes
CUST-6047,Male,0,Yes,No,71,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,106.61,1100.37,No
CUST-6048,Female,0,Yes,Yes,31,Yes,No,No,Yes,Yes,No,No,No,No,One year,No,Electronic check,52.78,2310.13,No
CUST-6049,Female,1,Yes,Yes,16,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),112.94,2610.08,No
CUST-6050,Male,0,No,Yes,16,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.31,3881.07,Yes
CUST-6051,Male,0,No,Yes,20,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,20.62,5197.24,No
CUST-6052,Female,0,Yes,No,54,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.26,3007.89,No
CUST-6053,Male,0,No,No,5,Yes,Yes,No,No internet service,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,94.99,8222.14,Yes
CUST-6054,Male,0,No,No,48,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),40.09,4612.51,No
CUST-6055,Female,0,No,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,26.03,7450.21,No
CUST-6056,Female,0,Yes,No,31,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.55,6823.38,No
CUST-6057,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,116.63,425.85,Yes
CUST-6058,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,87.43,4016.54,No
CUST-6059,Male,0,Yes,No,58,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.53,6858.53,No
CUST-6060,Female,0,No,No,28,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,One year,No,Credit card (automatic),101.27,7708.01,No
CUST-6061,Male,0,No,Yes,16,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Electronic check,43.19,5385.87,No
CUST-6062,Male,0,No,No,17,Yes,No,No,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),28.98,7923.51,Yes
CUST-6063,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),98.89,5644.21,Yes
CUST-6064,Female,0,Yes,Yes,62,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),83.96,1786.2,No
CUST-6065,Male,0,No,Yes,44,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),99.29,4755.23,No
CUST-6066,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),89.84,6430.33,No
CUST-6067,Female,0,Yes,No,2,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Mailed check,68.52,5670.62,Yes
CUST-6068,Male,0,No,Yes,37,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,112.08,725.14,No
CUST-6069,Female,0,Yes,Yes,39,Yes,No phone service,DSL,No internet service,No internet service,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),93.36,2028.34,No
CUST-6070,Female,0,Yes,No,67,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,18.85,5851.94,No
CUST-6071,Male,0,No,No,53,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),88.43,4499.17,No
CUST-6072,Female,0,Yes,Yes,19,Yes,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,72.41,279.68,Yes
CUST-6073,Male,0,No,No,14,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.83,6280.72,No
CUST-6074,Male,1,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Two year,No,Mailed check,61.51,691.73,Yes
CUST-6075,Female,0,Yes,No,38,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No,One year,No,Credit card (automatic),70.42,1585.71,No
CUST-6076,Female,0,No,No,39,Yes,No phone service,No,No,No,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),64.85,7689.77,No
CUST-6077,Female,0,Yes,No,6,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,61.44,2690.45,No
CUST-6078,Male,1,Yes,No,71,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),81.12,308.82,No
CUST-6079,Female,0,Yes,Yes,32,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.86,165.82,Yes
CUST-6080,Male,0,Yes,No,36,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),87.75,7953.3,No
CUST-6081,Female,0,Yes,No,31,Yes,Yes,No,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,94.14,3177.72,No
CUST-6082,Female,0,Yes,No,42,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,101.31,5286.81,No
CUST-6083,Female,0,Yes,No,62,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,75.42,3528.87,Yes
CUST-6084,Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,25.29,1828.19,No
CUST-6085,Female,0,Yes,Yes,48,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,54.48,7462.57,No
CUST-6086,Female,0,No,Yes,24,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),18.38,8073.01,No
CUST-6087,Male,0,No,Yes,65,Yes,No,DSL,Yes,No,No,No internet service,No internet service,Yes,One year,No,Mailed check,77.52,8396.9,No
CUST-6088,Male,1,Yes,No,8,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,One year,No,Electronic check,115.51,368.91,No
CUST-6089,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),100.71,445.23,Yes
CUST-6090,Female,0,Yes,No,21,Yes,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,66.62,7295.27,No
CUST-6091,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,Two year,Yes,Electronic check,88.82,1512.17,Yes
CUST-6092,Male,1,No,No,6,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,92.19,4781.96,No
CUST-6093,Male,1,Yes,Yes,12,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,77.48,4936.22,No
CUST-6094,Male,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),106.56,5632.64,No
CUST-6095,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,No,Electronic check,50.18,336.75,No
CUST-6096,Female,0,No,No,40,No,No,No,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),85.34,2635.73,No
CUST-6097,Male,1,Yes,No,20,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),24.46,4379.1,No
